RequirementId,RecordCount,FieldCount,DirectAbilityCount,DirectComponentCount,ParentRequirementCount,ChildRequirementCount,ContextTags,SampleAbilities,SemanticSummary,Notes
9368,1,11,1,0,0,2,Damage,9335 (Pitiless Strike),"Observed in Damage contexts; direct ability usage 1; child requirement ids 9378, 9388.","Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 9378, 9388; sample abilities: 9335 (Pitiless Strike); context tags: Damage."
9369,1,11,1,0,0,2,Damage,9336 (Shield of Rage),"Observed in Damage contexts; direct ability usage 1; child requirement ids 9379, 9389.","Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 9379, 9389; sample abilities: 9336 (Shield of Rage); context tags: Damage."
9370,1,11,1,0,0,2,Damage,9344 (Crimson Death),"Observed in Damage contexts; direct ability usage 1; child requirement ids 9380, 9390.","Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 9380, 9390; sample abilities: 9344 (Crimson Death); context tags: Damage."
9371,1,11,1,0,0,2,Damage,9349 (Choking Fury),"Observed in Damage contexts; direct ability usage 1; child requirement ids 9381, 9391.","Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 9381, 9391; sample abilities: 9349 (Choking Fury); context tags: Damage."
9372,1,11,1,0,0,2,Heal,9350 (Bolstering Anger),"Observed in Heal contexts; direct ability usage 1; child requirement ids 9382, 9392.","Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 9382, 9392; sample abilities: 9350 (Bolstering Anger); context tags: Heal."
9373,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9374,1,15,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9375,1,15,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9376,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9377,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9378,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9379,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9380,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9381,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9382,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9383,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9384,1,16,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9385,1,16,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9386,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9387,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9388,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9389,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9390,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9391,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9392,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9393,1,16,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9394,1,16,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9395,1,16,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9396,1,17,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9397,1,16,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9398,1,17,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9399,1,9,2,2,0,0,Damage,"9323 (Monstrous Rending), 9342 (Blade of Ruin)",Observed in Damage contexts; direct ability usage 2; component sources 2.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; sample abilities: 9323 (Monstrous Rending), 9342 (Blade of Ruin); context tags: Damage."
9400,1,10,2,2,0,0,Damage,"9323 (Monstrous Rending), 9342 (Blade of Ruin)",Observed in Damage contexts; direct ability usage 2; component sources 2.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; sample abilities: 9323 (Monstrous Rending), 9342 (Blade of Ruin); context tags: Damage."
9401,1,10,2,3,0,0,Damage,"9323 (Monstrous Rending), 9342 (Blade of Ruin)",Observed in Damage contexts; direct ability usage 2; component sources 3.,"Requirement rows: 1; direct abilities: 2; direct components: 3; parent requirements: 0; sample abilities: 9323 (Monstrous Rending), 9342 (Blade of Ruin); context tags: Damage."
9402,1,11,2,3,0,0,Damage,"9323 (Monstrous Rending), 9342 (Blade of Ruin)",Observed in Damage contexts; direct ability usage 2; component sources 3.,"Requirement rows: 1; direct abilities: 2; direct components: 3; parent requirements: 0; sample abilities: 9323 (Monstrous Rending), 9342 (Blade of Ruin); context tags: Damage."
9403,1,30,1,1,0,0,Heal,9258 (Funnel Essence),Observed in Heal contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 9258 (Funnel Essence); context tags: Heal.
9404,1,19,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9405,1,10,1,1,0,0,,3269 (Taunt VFX Dispel Sub),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 3269 (Taunt VFX Dispel Sub).
9406,1,19,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9407,1,34,0,1,0,0,,,component sources 1.,Requirement rows: 1; direct abilities: 0; direct components: 1; parent requirements: 0.
9408,1,18,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9409,1,25,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9410,1,19,6,0,0,0,"Disarm, Root","1377 (Juggernaut), 1740 (Juggernaut), 8019 (Juggernaut), 8330 (Juggernaut), 9016 (Juggernaut), 9330 (Juggernaut)","Observed in Disarm, Root contexts; direct ability usage 6.","Requirement rows: 1; direct abilities: 6; direct components: 0; parent requirements: 0; sample abilities: 1377 (Juggernaut), 1740 (Juggernaut), 8019 (Juggernaut), 8330 (Juggernaut), 9016 (Juggernaut), 9330 (Juggernaut); context tags: Disarm, Root."
9411,1,13,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9412,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9413,1,12,0,1,0,1,,,component sources 1; child requirement ids 9412.,Requirement rows: 1; direct abilities: 0; direct components: 1; parent requirements: 0; child requirements: 9412.
9414,1,12,1,1,1,1,,1758 (Come and Git It!),direct ability usage 1; component sources 1; child requirement ids 9415.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 1; child requirements: 9415; sample abilities: 1758 (Come and Git It!).
9415,1,13,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9416,1,5,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9417,1,11,4,7,0,0,"Damage, Heal","1750 (Try An' Hurt Me), 1751 (Weaklin' Killa), 1759 (Wild Choppin'), 1773 (No More Helpin')","Observed in Damage, Heal contexts; direct ability usage 4; component sources 7.","Requirement rows: 1; direct abilities: 4; direct components: 7; parent requirements: 0; sample abilities: 1750 (Try An' Hurt Me), 1751 (Weaklin' Killa), 1759 (Wild Choppin'), 1773 (No More Helpin'); context tags: Damage, Heal."
9418,1,9,2,6,0,2,,"1053 (Berserk), 1054 (Berserk)","direct ability usage 2; component sources 6; child requirement ids 9404, 9408.","Requirement rows: 1; direct abilities: 2; direct components: 6; parent requirements: 0; child requirements: 9404, 9408; sample abilities: 1053 (Berserk), 1054 (Berserk)."
9419,1,11,3,3,0,0,Damage,"1438 (Enervating Blow), 1439 (Deathblow), 1447 (Wild Swing)",Observed in Damage contexts; direct ability usage 3; component sources 3.,"Requirement rows: 1; direct abilities: 3; direct components: 3; parent requirements: 0; sample abilities: 1438 (Enervating Blow), 1439 (Deathblow), 1447 (Wild Swing); context tags: Damage."
9420,1,13,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9421,1,12,2,4,0,2,,"1064 (Enrage), 1065 (Enrage)","direct ability usage 2; component sources 4; child requirement ids 9406, 9430.","Requirement rows: 1; direct abilities: 2; direct components: 4; parent requirements: 0; child requirements: 9406, 9430; sample abilities: 1064 (Enrage), 1065 (Enrage)."
9422,1,9,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9423,1,9,18,20,0,2,Heal,"3401 (Dreadful Fear), 3402 (Corrupting Wrath), 3403 (Discordant Instability), 3407 (Dreadful Terror), 3409 (Discordant Turbulence), 3485 (Press The Attack!), 3486 (Stand Strong!), 3487 (Gather Your Resolve!)","Observed in Heal contexts; direct ability usage 18; component sources 20; child requirement ids 9240, 9422.","Requirement rows: 1; direct abilities: 18; direct components: 20; parent requirements: 0; child requirements: 9240, 9422; sample abilities: 3401 (Dreadful Fear), 3402 (Corrupting Wrath), 3403 (Discordant Instability), 3407 (Dreadful Terror), 3409 (Discordant Turbulence), 3485 (Press The Attack!), 3486 (Stand Strong!), 3487 (Gather Your Resolve!); context tags: Heal."
9424,1,10,2,2,0,1,,"1446 (Even the Odds), 1758 (Come and Git It!)",direct ability usage 2; component sources 2; child requirement ids 9414.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; child requirements: 9414; sample abilities: 1446 (Even the Odds), 1758 (Come and Git It!)."
9425,1,14,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9426,1,10,0,0,0,1,,,child requirement ids 9425.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0; child requirements: 9425.
9427,1,4,2,2,0,0,,"15972 (Apprenticeship), 15975 (Indenture)",direct ability usage 2; component sources 2.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; sample abilities: 15972 (Apprenticeship), 15975 (Indenture)."
9428,1,9,0,2,0,0,,,component sources 2.,Requirement rows: 1; direct abilities: 0; direct components: 2; parent requirements: 0.
9429,1,12,0,0,1,1,,,child requirement ids 9429.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1; child requirements: 9429.
9430,1,18,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9431,1,10,1,1,0,0,Damage,8337 (Bane Shield),Observed in Damage contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 8337 (Bane Shield); context tags: Damage.
9432,1,10,0,0,0,1,,,child requirement ids 9433.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0; child requirements: 9433.
9433,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9434,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9435,1,10,1,4,0,0,Damage,8025 (Shield of the Sun),Observed in Damage contexts; direct ability usage 1; component sources 4.,Requirement rows: 1; direct abilities: 1; direct components: 4; parent requirements: 0; sample abilities: 8025 (Shield of the Sun); context tags: Damage.
9436,1,10,1,1,0,0,,3458 (On Your Guard!),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 3458 (On Your Guard!).
9437,1,10,1,1,0,0,,3479 (Discordant Fluctuation),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 3479 (Discordant Fluctuation).
9438,1,18,1,0,0,0,Damage,9032 (Redirected Force),Observed in Damage contexts; direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 9032 (Redirected Force); context tags: Damage.
9439,1,10,2,2,0,0,Damage,"1450 (Retribution), 1762 (Bring It On)",Observed in Damage contexts; direct ability usage 2; component sources 2.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; sample abilities: 1450 (Retribution), 1762 (Bring It On); context tags: Damage."
9440,1,9,3,3,0,1,Damage,"8091 (Burn Armor), 8404 (Touch of Rot), 9406 (Vehement Blades)",Observed in Damage contexts; direct ability usage 3; component sources 3; child requirement ids 9147.,"Requirement rows: 1; direct abilities: 3; direct components: 3; parent requirements: 0; child requirements: 9147; sample abilities: 8091 (Burn Armor), 8404 (Touch of Rot), 9406 (Vehement Blades); context tags: Damage."
9441,1,11,1,0,0,0,Damage,9186 (Pounce),Observed in Damage contexts; direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 9186 (Pounce); context tags: Damage.
9442,1,11,5,0,0,1,"Damage, Heal","1437 (Spine Crusher), 1749 (Go For Da Soft Spot), 9110 (Flanking Shot), 9427 (Heart Seeker), 9428 (Sacrificial Stab)","Observed in Damage, Heal contexts; direct ability usage 5; child requirement ids 9204.","Requirement rows: 1; direct abilities: 5; direct components: 0; parent requirements: 0; child requirements: 9204; sample abilities: 1437 (Spine Crusher), 1749 (Go For Da Soft Spot), 9110 (Flanking Shot), 9427 (Heart Seeker), 9428 (Sacrificial Stab); context tags: Damage, Heal."
9443,1,10,1,0,0,0,Damage,864 (Shred),Observed in Damage contexts; direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 864 (Shred); context tags: Damage.
9444,1,10,2,0,0,0,"Damage, Heal","9161 (Blindside), 9191 (Thin The Herd)","Observed in Damage, Heal contexts; direct ability usage 2.","Requirement rows: 1; direct abilities: 2; direct components: 0; parent requirements: 0; sample abilities: 9161 (Blindside), 9191 (Thin The Herd); context tags: Damage, Heal."
9445,1,17,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9446,1,5,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9447,1,17,1,0,0,0,,8246 (Purify),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 8246 (Purify).
9448,1,10,1,1,1,0,Damage,8498 (Tzeentch's Firestorm),Observed in Damage contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 1; sample abilities: 8498 (Tzeentch's Firestorm); context tags: Damage.
9449,1,10,1,1,1,0,Damage,8177 (Rain of Fire),Observed in Damage contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 1; sample abilities: 8177 (Rain of Fire); context tags: Damage.
9450,1,10,1,1,1,0,Damage,9485 (Pit of Shades),Observed in Damage contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 1; sample abilities: 9485 (Pit of Shades); context tags: Damage.
9451,1,10,1,1,0,1,Damage,8498 (Tzeentch's Firestorm),Observed in Damage contexts; direct ability usage 1; component sources 1; child requirement ids 9448.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9448; sample abilities: 8498 (Tzeentch's Firestorm); context tags: Damage.
9452,1,10,1,1,0,1,Damage,8177 (Rain of Fire),Observed in Damage contexts; direct ability usage 1; component sources 1; child requirement ids 9449.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9449; sample abilities: 8177 (Rain of Fire); context tags: Damage.
9453,1,10,1,1,0,1,Damage,9485 (Pit of Shades),Observed in Damage contexts; direct ability usage 1; component sources 1; child requirement ids 9450.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9450; sample abilities: 9485 (Pit of Shades); context tags: Damage.
9454,1,17,1,1,0,0,,27826 (Cleansing Wind),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 27826 (Cleansing Wind).
9455,1,10,2,1,0,0,Damage,"1069 (Improvised Upgrades), 1071 (Unholy Empowerment)",Observed in Damage contexts; direct ability usage 2; component sources 1.,"Requirement rows: 1; direct abilities: 2; direct components: 1; parent requirements: 0; sample abilities: 1069 (Improvised Upgrades), 1071 (Unholy Empowerment); context tags: Damage."
9456,1,9,1,1,0,0,,15146 (Exalted Glory of War),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 15146 (Exalted Glory of War).
9457,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9458,1,9,1,3,0,1,,15146 (Exalted Glory of War),direct ability usage 1; component sources 3; child requirement ids 9457.,Requirement rows: 1; direct abilities: 1; direct components: 3; parent requirements: 0; child requirements: 9457; sample abilities: 15146 (Exalted Glory of War).
9459,1,11,2,2,0,1,Damage,"8399 (Impale), 9165 (Sundering Chop)",Observed in Damage contexts; direct ability usage 2; component sources 2; child requirement ids 9204.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; child requirements: 9204; sample abilities: 8399 (Impale), 9165 (Sundering Chop); context tags: Damage."
9460,1,11,0,0,0,2,,,"child requirement ids 9165, 9204.","Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0; child requirements: 9165, 9204."
9461,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9462,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9463,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9464,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9465,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9466,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9467,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9468,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9469,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9461.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9461; sample abilities: 493 (Progression Pack Boost).
9470,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9462.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9462; sample abilities: 493 (Progression Pack Boost).
9471,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9463.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9463; sample abilities: 493 (Progression Pack Boost).
9472,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9464.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9464; sample abilities: 493 (Progression Pack Boost).
9473,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9465.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9465; sample abilities: 493 (Progression Pack Boost).
9474,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9466.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9466; sample abilities: 493 (Progression Pack Boost).
9475,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9467.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9467; sample abilities: 493 (Progression Pack Boost).
9476,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9468.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9468; sample abilities: 493 (Progression Pack Boost).
9477,1,24,0,0,0,4,,,"child requirement ids 9478, 9479, 9480, 9481.","Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0; child requirements: 9478, 9479, 9480, 9481."
9478,1,24,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9479,1,18,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9480,1,12,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9481,1,6,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9482,1,0,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9483,1,17,1,0,0,0,,14415 (Cleanse War Engine),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 14415 (Cleanse War Engine).
9484,1,0,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9485,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9486,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9485.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9485; sample abilities: 493 (Progression Pack Boost).
9487,1,24,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9488,1,9,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9490,1,0,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9491,1,7,1,1,0,1,,493 (Progression Pack Boost),direct ability usage 1; component sources 1; child requirement ids 9490.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9490; sample abilities: 493 (Progression Pack Boost).
9492,1,5,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9493,1,4,1,1,0,0,Damage,9110 (Flanking Shot),Observed in Damage contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 9110 (Flanking Shot); context tags: Damage.
9494,1,11,6,0,0,0,Damage,"27603 (Shattering Attack), 27635 (Shattering Attack), 27667 (Shattering Swing), 27699 (Shattering Attack), 27731 (Shattering Attack), 27763 (Shattering Attack)",Observed in Damage contexts; direct ability usage 6.,"Requirement rows: 1; direct abilities: 6; direct components: 0; parent requirements: 0; sample abilities: 27603 (Shattering Attack), 27635 (Shattering Attack), 27667 (Shattering Swing), 27699 (Shattering Attack), 27731 (Shattering Attack), 27763 (Shattering Attack); context tags: Damage."
9495,1,11,1,0,0,0,,24826 (Sabotage),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24826 (Sabotage).
9553,1,11,0,0,0,1,,,child requirement ids 9593.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0; child requirements: 9593.
9554,1,34,1,2,0,0,Heal,3915 (Scatter the Winds),Observed in Heal contexts; direct ability usage 1; component sources 2.,Requirement rows: 1; direct abilities: 1; direct components: 2; parent requirements: 0; sample abilities: 3915 (Scatter the Winds); context tags: Heal.
9555,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9556,1,5,0,0,1,1,,,child requirement ids 9555.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1; child requirements: 9555.
9557,1,10,1,1,0,1,,3266 (Challenge Permission Tracker),direct ability usage 1; component sources 1; child requirement ids 9556.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9556; sample abilities: 3266 (Challenge Permission Tracker).
9558,1,5,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9559,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9560,1,12,1,2,0,0,,8246 (Purify),direct ability usage 1; component sources 2.,Requirement rows: 1; direct abilities: 1; direct components: 2; parent requirements: 0; sample abilities: 8246 (Purify).
9561,1,9,2,3,0,0,,"15972 (Apprenticeship), 15975 (Indenture)",direct ability usage 2; component sources 3.,"Requirement rows: 1; direct abilities: 2; direct components: 3; parent requirements: 0; sample abilities: 15972 (Apprenticeship), 15975 (Indenture)."
9562,1,13,2,4,0,0,,"3359 (Rod of Service), 3360 (Lash of Servitude)",direct ability usage 2; component sources 4.,"Requirement rows: 1; direct abilities: 2; direct components: 4; parent requirements: 0; sample abilities: 3359 (Rod of Service), 3360 (Lash of Servitude)."
