OperationId,OperationName,AbilityId,AbilityName,ComponentId,ComponentSlotIndex,TriggerText,ContextTags,TextExcerpt,SourcePath,SourceLocation
51,SERVER_OP_51,24862,Destruction Controlled Gutter Runner,26666,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2003236
51,SERVER_OP_51,24863,Destruction Controlled Rat Ogre,26667,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2003430
51,SERVER_OP_51,24864,Destruction Controlled Pack Master,26668,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2003624
51,SERVER_OP_51,24910,Fort - Transform to TANK - HE,26900,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2012292
51,SERVER_OP_51,24911,Fort - Transform to HEALER - HE,26901,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2012486
51,SERVER_OP_51,24912,Fort - Transform to MELEE - HE,26902,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2012680
51,SERVER_OP_51,24913,Fort - Transform to RANGE - HE,26903,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2012874
51,SERVER_OP_51,24914,Fort - Transform to TANK - DE,26904,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2013068
51,SERVER_OP_51,24915,Fort - Transform to HEALER - DE,26905,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2013262
51,SERVER_OP_51,24916,Fort - Transform to MELEE - DE,26906,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2013456
51,SERVER_OP_51,24917,Fort - Transform to RANGE - DE,26907,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2013650
51,SERVER_OP_51,24918,Fort - Transform to TANK - DW,26908,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2013844
51,SERVER_OP_51,24919,Fort - Transform to HEALER - DW,26909,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2014038
51,SERVER_OP_51,24920,Fort - Transform to MELEE - DW,26910,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2014232
51,SERVER_OP_51,24921,Fort - Transform to RANGE - DW,26911,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2014426
51,SERVER_OP_51,24922,Fort - Transform to TANK - GS,26912,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2014620
51,SERVER_OP_51,24923,Fort - Transform to HEALER - GS,26913,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2014814
51,SERVER_OP_51,24924,Fort - Transform to MELEE - GS,26914,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2015008
51,SERVER_OP_51,24925,Fort - Transform to RANGE - GS,26915,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2015202
51,SERVER_OP_51,24926,Fort - Transform to TANK - EM,26916,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2015396
51,SERVER_OP_51,24927,Fort - Transform to HEALER - EM,26917,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2015590
51,SERVER_OP_51,24928,Fort - Transform to MELEE - EM,26918,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2015784
51,SERVER_OP_51,24929,Fort - Transform to RANGE - EM,26919,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2015978
51,SERVER_OP_51,24930,Fort - Transform to TANK - CH,26920,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2016172
51,SERVER_OP_51,24931,Fort - Transform to HEALER - CH,26921,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2016366
51,SERVER_OP_51,24932,Fort - Transform to MELEE - CH,26922,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2016560
51,SERVER_OP_51,24933,Fort - Transform to RANGE - CH,26923,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2016754
51,SERVER_OP_51,24950,Demoic Invasion Hell Hound,26941,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2018727
51,SERVER_OP_51,24951,Demoic Invasion Bloodletter,26942,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2018921
51,SERVER_OP_51,24952,Demoic Invasion Bloodcrusher,26943,2,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 2019115
51,SERVER_OP_51,27962,Coward's Reward,27992,1,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1003426
51,SERVER_OP_51,27962,Coward's Reward,27993,2,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1003426
2,STAT_CHANGE,54,Menace,18759,1,3 -> OnPreviousComponentApplied,Damage,"Your Pink Horror flings daemonic fire at it's target, burning them for {ABIL_54_COM_0_VAL0_ELEMENTALDAMAGE} and reducing Elemental Resistance by {ABIL_54_COM_1_VAL0} for the next {ABIL_54_COM_1_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 55
2,STAT_CHANGE,65,Flame Of Tzeentch,14285,0,1 -> OnApply,,Strength Buff,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 66
2,STAT_CHANGE,67,QA TEST,14284,0,1 -> OnApply,,Resist Buff,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 68
2,STAT_CHANGE,198,Pierce,3120,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 213073
2,STAT_CHANGE,198,Pierce,3119,1,6 -> OnEventTriggered,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 213073
2,STAT_CHANGE,235,Focused Mind,450,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 219413
2,STAT_CHANGE,235,Focused Mind,451,1,5 -> OnBuffEnded,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 219413
2,STAT_CHANGE,235,Focused Mind,452,2,5 -> OnBuffEnded,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 219413
2,STAT_CHANGE,235,Focused Mind,453,3,5 -> OnBuffEnded,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 219413
2,STAT_CHANGE,501,VFX / Tag Null TEST,768,0,1 -> OnApply,,Increases your Weapon Skill by +1 per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 502
2,STAT_CHANGE,503,Touch of Nature,2000,0,1 -> OnApply,,Increases Toughness by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 504
2,STAT_CHANGE,506,The Librams of Insight,772,0,1 -> OnApply,Damage,"You deal 5% more damage, but your Toughness and Armor are reduced.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 507
2,STAT_CHANGE,521,Last Upholder - Defensive Buff,767,0,1 -> OnApply,,Increases your Strength by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 522
2,STAT_CHANGE,522,Lesson Review,768,0,1 -> OnApply,,Increases your Weapon Skill by +1 per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 523
2,STAT_CHANGE,527,Emperor's Summons,794,0,1 -> OnApply,Damage,"Your Toughness and Armor are increased, but you deal 5% less damage.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 528
2,STAT_CHANGE,542,Inspiring Attack,17950,0,1 -> OnApply,,Increases your Ballistic Skill by {COM_0_VAL0},C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 543
2,STAT_CHANGE,543,Away With Ye,780,0,1 -> OnApply,,Increases your Initiative by {COM_0_VAL0} per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 544
2,STAT_CHANGE,563,Runic Shield,826,0,1 -> OnApply,,Increases your Intelligence by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 564
2,STAT_CHANGE,564,Swiftness,780,0,1 -> OnApply,,Increases your Initiative by +1 per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 565
2,STAT_CHANGE,584,Greataxe Mastery,826,0,1 -> OnApply,,Increases your Intelligence by +1 per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 585
2,STAT_CHANGE,592,Discipline,2002,0,1 -> OnApply,,Increases your Willpower by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 593
2,STAT_CHANGE,628,Force of Will,383,2,3 -> OnPreviousComponentApplied,,"You stare down your opponent, draining {COM_0_VAL0} of their Action Points into yourself, and reducing their Strength by {COM_2_VAL0} for {COM_2_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 629
2,STAT_CHANGE,632,Rune of Absorption,1014,1,3 -> OnPreviousComponentApplied,Damage,"Deals high damage to your target, and greatly reduces their Strength and Weapon Skill for 30 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 633
2,STAT_CHANGE,669,Doom Seeker,1097,2,3 -> OnPreviousComponentApplied,,"Steals up to 200 action points from your target and gives it to you, and reduces your target's Intelligence by {COM_2_VAL0} for 30 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 670
2,STAT_CHANGE,676,Looks like a Challenge,1101,0,1 -> OnApply,,Reduces the Intelligence and Willpower of all enemies within 30 feet for 10 seconds. Anyone afflicted by this effect will regain action points 50% more slowly.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 677
2,STAT_CHANGE,693,Signal Flare,1110,1,3 -> OnPreviousComponentApplied,Damage,All enemies within 30 feet suffer very high damage over 9 seconds. Anyone afflicted by this effect will have all of their stats (except Wounds) reduced.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 694
2,STAT_CHANGE,714,Electromagnet,3071,0,1 -> OnApply,,Increases your Corporeal resistance by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 715
2,STAT_CHANGE,734,Throwing Arm,3050,0,1 -> OnApply,,Increases your Wounds by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 735
2,STAT_CHANGE,735,Well-Oiled Machine,3051,0,1 -> OnApply,,Increases your Spirit resistance by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 736
2,STAT_CHANGE,737,Runes Of Warding,794,0,1 -> OnApply,,Increases your Toughness by +1 per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 738
2,STAT_CHANGE,755,Rune Of Striking,801,0,1 -> OnApply,,Increases your Willpower by +1 per level.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 756
2,STAT_CHANGE,756,Grungni's Gift,3051,0,1 -> OnApply,,Increases your Spirit resistance by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 757
2,STAT_CHANGE,777,Oath Rune Of Sanctuary,3051,0,1 -> OnApply,,Increases your Spirit resistance by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 778
2,STAT_CHANGE,780,Rune Of Fortune,1121,0,1 -> OnApply,,"Increases all of your stats except Wounds, but only slightly.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 781
2,STAT_CHANGE,798,Tzeentch's Warding,2006,0,1 -> OnApply,,Increases your Elemental resistance by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 799
2,STAT_CHANGE,801,Rune of Nullification,1126,0,1 -> OnApply,,"Increases all of your resistances, but only slightly.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 802
2,STAT_CHANGE,819,Bend the Winds,2006,0,1 -> OnApply,,Increases your Elemental resistance by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 820
2,STAT_CHANGE,839,Da Toughest!,2003,0,1 -> OnApply,,Spiritual resistance increased by {COM_0_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 840
2,STAT_CHANGE,887,Walk it off!,993,0,1 -> OnApply,,Increases Toughness for your entire group for 15 seconds.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 888
2,STAT_CHANGE,908,Slasha,993,0,1 -> OnApply,,Increases Toughness for your entire group for 15 seconds.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 909
2,STAT_CHANGE,929,;Used for Choppa Mechanic,993,0,1 -> OnApply,,Increases your group's Toughness for 30 seconds.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 930
2,STAT_CHANGE,946,Chop Til you Drop,1116,0,1 -> OnApply,Snare,"All enemies in front of you have their Weapon Skill, Initiative, and Willpower greatly reduced and become snared for 10 seconds, reducing their run speed by 60%.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 947
2,STAT_CHANGE,950,Wot Rules?,984,0,1 -> OnApply,,"Increases your group's armor and all resistances for 30 seconds, and restores 100 action points to everyone in the group.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 951
2,STAT_CHANGE,1053,Bottle of Seein' Stars,3493,3,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 300042
2,STAT_CHANGE,1064,Bloodlust,3723,3,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 301206
2,STAT_CHANGE,1367,Dat Makes Me Dizzy,1371,0,1 -> OnApply,Damage,"You set your mind to the task at hand and focus on what must be done, increasing your Corporeal resistance by {COM_0_VAL0} for {COM_0_DURA_SECONDS}. Each time you're hit by magical damage while this effect is active, your autoattack speed will be increased by {ABIL_3384_COM_0_VAL1}% for {ABIL_3384_COM_0_DURA_SECONDS}.<BR>Also increases your Oath Friend's resistance if they are within {COM_1_RADI_FEET}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1368
2,STAT_CHANGE,1367,Dat Makes Me Dizzy,1372,1,1 -> OnApply,Damage,"You set your mind to the task at hand and focus on what must be done, increasing your Corporeal resistance by {COM_0_VAL0} for {COM_0_DURA_SECONDS}. Each time you're hit by magical damage while this effect is active, your autoattack speed will be increased by {ABIL_3384_COM_0_VAL1}% for {ABIL_3384_COM_0_DURA_SECONDS}.<BR>Also increases your Oath Friend's resistance if they are within {COM_1_RADI_FEET}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1368
2,STAT_CHANGE,1372,Watch An' Learn,1380,0,1 -> OnApply,,"Increases your Weapon Skill by {COM_0_VAL0} for {COM_0_DURA_SECONDS}. Each time you hit an enemy, your Oath Friend will gain {COM_2_VAL0_ACTIONPOINTS} as long as they're within {COM_2_RADI_FEET} of you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1373
34,STEALTH,30,Arming,1694,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 186747
34,STEALTH,4732,DarkElf Tank flourish2 (fidget),4648,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1463770
34,STEALTH,8090,Incognito,11601,0,1 -> OnApply,,"You begin quietly hunting for heretics, making it less likely that hostile monsters will notice you but slowly draining away your action points.  This effect will end if you use any abilities, run out of action points, or after 30 seconds has passed.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8091
34,STEALTH,9393,Shadow Prowler,11601,0,1 -> OnApply,,"You prowl through the shadows for the next {COM_0_DURA_SECONDS}, making it less likely that hostile monsters will notice you but slowly draining away your action points.  This effect will end if you use any abilities or run out of action points.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 9394
34,STEALTH,13944,Skaven Stealth,13984,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1831230
34,STEALTH,13958,Skiv Stealth,13984,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1833979
34,STEALTH,15042,Stealth Test ability,17927,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 814918
34,STEALTH,24562,Sneaky Infiltrator,4648,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1942310
34,STEALTH,24825,Gutter Run,26561,0,1 -> OnApply,,"Toggled stealth. While stealthed, you gain a {COM_1_VAL0}% speed increase.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 24826
35,SUMMON_MOUNT,10954,Fleet Stag Mantle,14729,0,1 -> OnApply,Damage,"Transforms you into a stag, for the next {COM_1_DURA_MINUTES} your movement speed is increased by {COM_1_VAL0}%.<BR>Effect will dispel upon being damaged.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 10955
35,SUMMON_MOUNT,14594,Summon Mount,14730,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14595
35,SUMMON_MOUNT,14595,Summon Mount,14730,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14596
35,SUMMON_MOUNT,14596,Summon Mount,14730,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14597
35,SUMMON_MOUNT,14597,Summon Mount,14730,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14598
35,SUMMON_MOUNT,14598,Summon Mount,14730,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14599
35,SUMMON_MOUNT,14599,Summon Mount,14730,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14600
35,SUMMON_MOUNT,14600,Summon Mount,14300,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14601
35,SUMMON_MOUNT,14601,Summon Mount,14301,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14602
35,SUMMON_MOUNT,14602,Summon Mount,14302,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14603
35,SUMMON_MOUNT,14603,Summon Mount,14303,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14604
35,SUMMON_MOUNT,14604,Summon Mount,14304,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14605
35,SUMMON_MOUNT,14605,Summon Mount,14305,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14606
35,SUMMON_MOUNT,14606,Summon Mount,14306,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14607
35,SUMMON_MOUNT,14607,Summon Mount,14307,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14608
35,SUMMON_MOUNT,14608,Summon Mount,14308,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14609
35,SUMMON_MOUNT,14609,Summon Mount,14309,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14610
35,SUMMON_MOUNT,14610,Summon Mount,14310,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14611
35,SUMMON_MOUNT,14611,Summon Mount,14311,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14612
35,SUMMON_MOUNT,14612,Summon Mount,14312,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14613
35,SUMMON_MOUNT,14613,Summon Mount,14313,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14614
35,SUMMON_MOUNT,14614,Summon Mount,14314,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14615
35,SUMMON_MOUNT,14615,Summon Mount,14315,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14616
35,SUMMON_MOUNT,14616,Summon Mount,14316,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14617
35,SUMMON_MOUNT,14617,Summon Mount,14317,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14618
35,SUMMON_MOUNT,14618,Summon Mount,14318,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14619
35,SUMMON_MOUNT,14619,Summon Mount,14319,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14620
35,SUMMON_MOUNT,14620,Summon Mount,14320,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14621
35,SUMMON_MOUNT,14621,Summon Mount,14321,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14622
35,SUMMON_MOUNT,14622,Summon Mount,14322,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14623
35,SUMMON_MOUNT,14623,Summon Mount,14323,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14624
35,SUMMON_MOUNT,14624,Summon Mount,14324,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14625
35,SUMMON_MOUNT,14625,Summon Mount,14325,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14626
35,SUMMON_MOUNT,14626,Summon Mount,14326,0,1 -> OnApply,Damage,Summons a mount that increases your movement speed by {COM_1_VAL0}% with a {COM_0_VAL1}% chance to dismount while taking damage.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 14627
