RequirementId,Direction,SourceKind,SourceId,SourceLabel,SourceField,ExtSlotIndex,LinkedRequirementId,RelatedAbilities,ContextTags,SourcePath,SourceLocation,Notes
24868,Inbound,Component,25036,Component 25036 (SERVER_COMMAND),ExtData[0].Val6,0,24868,24709 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2732908,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24868,Inbound,Component,25037,Component 25037 (SERVER_COMMAND),ExtData[0].Val6,0,24868,24710 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2733173,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24868,Inbound,Component,25038,Component 25038 (SERVER_COMMAND),ExtData[0].Val6,0,24868,24711 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2733438,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24868,Inbound,Requirement,24877,Requirement 24877,ExtData[0].Val6,0,24868,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54331,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24868,Outbound,Requirement,24868,Requirement 24868,ExtData[1].Val6,1,24869,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 53930,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24868,Outbound,Requirement,24868,Requirement 24868,ExtData[2].Val6,2,24870,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 53930,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24869,Inbound,Requirement,24868,Requirement 24868,ExtData[1].Val6,1,24869,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 53930,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24870,Inbound,Requirement,24868,Requirement 24868,ExtData[2].Val6,2,24870,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 53930,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24870,Outbound,Requirement,24870,Requirement 24870,ExtData[2].Val6,2,24871,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54081,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24871,Inbound,Requirement,24870,Requirement 24870,ExtData[2].Val6,2,24871,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54081,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24877,Inbound,Requirement,24879,Requirement 24879,ExtData[0].Val6,0,24877,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54713,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24877,Outbound,Requirement,24877,Requirement 24877,ExtData[0].Val6,0,24868,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54331,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24878,Inbound,Component,26746,Component 26746 (DAMAGE_CHANGE),ExtData[2].Val6,2,24878,24881 (Cloud of Corruption),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2862118,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24878,Inbound,Component,26747,Component 26747 (BONUS_TYPE_ADJUST),ExtData[3].Val6,3,24878,24881 (Cloud of Corruption),Heal,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2862383,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24878,Inbound,Component,26751,Component 26751 (BONUS_TYPE_ADJUST),ExtData[0].Val6,0,24878,24880 (Plagueshroud),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2863080,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24878,Inbound,Component,26753,Component 26753 (DAMAGE),ExtData[0].Val6,0,24878,24880 (Plagueshroud),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2863379,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24878,Inbound,Requirement,24879,Requirement 24879,ExtData[1].Val6,1,24878,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54713,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24703,Ability 24703 (Pass Curse),ExtData[0].Val6,0,24879,24703 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1969482,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24704,Ability 24704 (Pass Curse),ExtData[0].Val6,0,24879,24704 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1969709,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24705,Ability 24705 (Pass Curse),ExtData[0].Val6,0,24879,24705 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1969936,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24706,Ability 24706 (Pass Curse),ExtData[0].Val6,0,24879,24706 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1970163,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24707,Ability 24707 (Pass Curse),ExtData[0].Val6,0,24879,24707 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1970390,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24708,Ability 24708 (Pass Curse),ExtData[0].Val6,0,24879,24708 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1970617,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24709,Ability 24709 (Pass Curse),ExtData[0].Val6,0,24879,24709 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1970844,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24710,Ability 24710 (Pass Curse),ExtData[0].Val6,0,24879,24710 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1971071,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24711,Ability 24711 (Pass Curse),ExtData[0].Val6,0,24879,24711 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1971298,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Inbound,Ability,24712,Ability 24712 (Pass Curse),ExtData[0].Val6,0,24879,24712 (Pass Curse),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1971525,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Outbound,Requirement,24879,Requirement 24879,ExtData[0].Val6,0,24877,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54713,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
24879,Outbound,Requirement,24879,Requirement 24879,ExtData[1].Val6,1,24878,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 54713,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25129,Inbound,Requirement,25133,Requirement 25133,ExtData[0].Val6,0,25129,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25130,Inbound,Requirement,25133,Requirement 25133,ExtData[1].Val6,1,25130,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25131,Inbound,Requirement,25133,Requirement 25133,ExtData[2].Val6,2,25131,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25132,Inbound,Requirement,25133,Requirement 25133,ExtData[3].Val6,3,25132,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25133,Inbound,Requirement,25134,Requirement 25134,ExtData[3].Val6,3,25133,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55364,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25133,Outbound,Requirement,25133,Requirement 25133,ExtData[0].Val6,0,25129,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25133,Outbound,Requirement,25133,Requirement 25133,ExtData[1].Val6,1,25130,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25133,Outbound,Requirement,25133,Requirement 25133,ExtData[2].Val6,2,25131,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25133,Outbound,Requirement,25133,Requirement 25133,ExtData[3].Val6,3,25132,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25134,Inbound,Ability,24727,Ability 24727 (Pass Relic),ExtData[1].Val6,1,25134,24727 (Pass Relic),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1974468,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25134,Outbound,Requirement,25134,Requirement 25134,ExtData[3].Val6,3,25133,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 55364,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,1830,Ability 1830 (Squig Armor),ExtData[0].Val6,0,25473,1830 (Squig Armor),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1153662,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,8394,Ability 8394 (Gift of Savagery),ExtData[1].Val6,1,25473,8394 (Gift of Savagery),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1230938,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,8398,Ability 8398 (Gift of Brutality),ExtData[1].Val6,1,25473,8398 (Gift of Brutality),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1231846,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,8403,Ability 8403 (Gift of Monstrosity),ExtData[1].Val6,1,25473,8403 (Gift of Monstrosity),Heal,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1232948,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,9080,Ability 9080 (Scout Stance),ExtData[1].Val6,1,25473,9080 (Scout Stance),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1277480,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,9090,Ability 9090 (Assault Stance),ExtData[1].Val6,1,25473,9090 (Assault Stance),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1279618,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,9094,Ability 9094 (Skirmish Stance),ExtData[1].Val6,1,25473,9094 (Skirmish Stance),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1280493,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,9393,Ability 9393 (Shadow Prowler),ExtData[0].Val6,0,25473,9393 (Shadow Prowler),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1322631,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
25473,Inbound,Ability,27950,Ability 27950 (Play-As-Monster Master Client Controller),ExtData[0].Val6,0,25473,27950 (Play-As-Monster Master Client Controller),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1002423,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32825,Inbound,Ability,23642,Ability 23642 (Deploy Ram),ExtData[0].Val6,0,32825,23642 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1862212,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32826,Inbound,Ability,23642,Ability 23642 (Deploy Ram),ExtData[1].Val6,1,32826,23642 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1862212,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32826,Inbound,Component,16487,Component 16487 (SERVER_COMMAND),ExtData[0].Val6,0,32826,23642 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2332812,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32875,Inbound,Ability,23648,Ability 23648 (Deploy Ram),ExtData[0].Val6,0,32875,23648 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1863607,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32876,Inbound,Ability,23648,Ability 23648 (Deploy Ram),ExtData[1].Val6,1,32876,23648 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1863607,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32876,Inbound,Component,16493,Component 16493 (SERVER_COMMAND),ExtData[0].Val6,0,32876,23648 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2333742,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32899,Inbound,Ability,23644,Ability 23644 (Deploy Cannon),ExtData[0].Val6,0,32899,23644 (Deploy Cannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1862699,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32899,Inbound,Ability,23646,Ability 23646 (Deploy Organ Gun),ExtData[0].Val6,0,32899,23646 (Deploy Organ Gun),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1863153,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32899,Inbound,Ability,23650,Ability 23650 (Deploy Supa-Chucka),ExtData[0].Val6,0,32899,23650 (Deploy Supa-Chucka),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1864094,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32899,Inbound,Ability,23652,Ability 23652 (Deploy Orcapult),ExtData[0].Val6,0,32899,23652 (Deploy Orcapult),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1864548,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32925,Inbound,Ability,24746,Ability 24746 (Deploy Ram),ExtData[0].Val6,0,32925,24746 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1978517,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32926,Inbound,Ability,24746,Ability 24746 (Deploy Ram),ExtData[1].Val6,1,32926,24746 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1978517,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32926,Inbound,Component,26474,Component 26474 (SERVER_COMMAND),ExtData[0].Val6,0,32926,24746 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2819212,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32975,Inbound,Ability,24752,Ability 24752 (Deploy Ram),ExtData[0].Val6,0,32975,24752 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1979912,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32976,Inbound,Ability,24752,Ability 24752 (Deploy Ram),ExtData[1].Val6,1,32976,24752 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1979912,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32976,Inbound,Component,26480,Component 26480 (SERVER_COMMAND),ExtData[0].Val6,0,32976,24752 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2820142,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32999,Inbound,Ability,24748,Ability 24748 (Deploy Cannon),ExtData[0].Val6,0,32999,24748 (Deploy Cannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1979004,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32999,Inbound,Ability,24750,Ability 24750 (Deploy Hellblaster),ExtData[0].Val6,0,32999,24750 (Deploy Hellblaster),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1979458,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32999,Inbound,Ability,24754,Ability 24754 (Deploy Hellcannon),ExtData[0].Val6,0,32999,24754 (Deploy Hellcannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1980399,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
32999,Inbound,Ability,24756,Ability 24756 (Deploy Tri-Barrel Hellcannon),ExtData[0].Val6,0,32999,24756 (Deploy Tri-Barrel Hellcannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1980853,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33025,Inbound,Ability,23678,Ability 23678 (Deploy Ram),ExtData[0].Val6,0,33025,23678 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1870582,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33026,Inbound,Ability,23678,Ability 23678 (Deploy Ram),ExtData[1].Val6,1,33026,23678 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1870582,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33026,Inbound,Component,16575,Component 16575 (SERVER_COMMAND),ExtData[0].Val6,0,33026,23678 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2346229,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33075,Inbound,Ability,23684,Ability 23684 (Deploy Ram),ExtData[0].Val6,0,33075,23684 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1871977,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33076,Inbound,Ability,23684,Ability 23684 (Deploy Ram),ExtData[1].Val6,1,33076,23684 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1871977,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33076,Inbound,Component,16581,Component 16581 (SERVER_COMMAND),ExtData[0].Val6,0,33076,23684 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 2347159,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33099,Inbound,Ability,23680,Ability 23680 (Deploy Ballista),ExtData[0].Val6,0,33099,23680 (Deploy Ballista),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1871069,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33099,Inbound,Ability,23682,Ability 23682 (Deploy Bolt Thrower),ExtData[0].Val6,0,33099,23682 (Deploy Bolt Thrower),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1871523,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33099,Inbound,Ability,23686,Ability 23686 (Deploy Ballista),ExtData[0].Val6,0,33099,23686 (Deploy Ballista),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1872464,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33099,Inbound,Ability,23688,Ability 23688 (Deploy Bolt Thrower),ExtData[0].Val6,0,33099,23688 (Deploy Bolt Thrower),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1872918,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33125,Inbound,Ability,23654,Ability 23654 (Deploy Ram),ExtData[0].Val6,0,33125,23654 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1865002,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33126,Inbound,Ability,23654,Ability 23654 (Deploy Ram),ExtData[1].Val6,1,33126,23654 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1865002,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33175,Inbound,Ability,23660,Ability 23660 (Deploy Ram),ExtData[0].Val6,0,33175,23660 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1866397,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33176,Inbound,Ability,23660,Ability 23660 (Deploy Ram),ExtData[1].Val6,1,33176,23660 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1866397,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33199,Inbound,Ability,23656,Ability 23656 (Deploy Cannon),ExtData[0].Val6,0,33199,23656 (Deploy Cannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1865489,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33199,Inbound,Ability,23658,Ability 23658 (Deploy Organ Gun),ExtData[0].Val6,0,33199,23658 (Deploy Organ Gun),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1865943,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33199,Inbound,Ability,23662,Ability 23662 (Deploy Supa-Chucka),ExtData[0].Val6,0,33199,23662 (Deploy Supa-Chucka),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1866884,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33199,Inbound,Ability,23664,Ability 23664 (Deploy Orcapult),ExtData[0].Val6,0,33199,23664 (Deploy Orcapult),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1867338,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33225,Inbound,Ability,24662,Ability 24662 (Deploy Ram),ExtData[0].Val6,0,33225,24662 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1961099,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33226,Inbound,Ability,24662,Ability 24662 (Deploy Ram),ExtData[1].Val6,1,33226,24662 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1961099,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33275,Inbound,Ability,24668,Ability 24668 (Deploy Ram),ExtData[0].Val6,0,33275,24668 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1962494,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33276,Inbound,Ability,24668,Ability 24668 (Deploy Ram),ExtData[1].Val6,1,33276,24668 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1962494,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33299,Inbound,Ability,24664,Ability 24664 (Deploy Cannon),ExtData[0].Val6,0,33299,24664 (Deploy Cannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1961586,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33299,Inbound,Ability,24666,Ability 24666 (Deploy Hellblaster),ExtData[0].Val6,0,33299,24666 (Deploy Hellblaster),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1962040,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33299,Inbound,Ability,24670,Ability 24670 (Deploy Hellcannon),ExtData[0].Val6,0,33299,24670 (Deploy Hellcannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1962981,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33299,Inbound,Ability,24672,Ability 24672 (Deploy Tri-Barrel Hellcannon),ExtData[0].Val6,0,33299,24672 (Deploy Tri-Barrel Hellcannon),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1963435,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
33325,Inbound,Ability,23936,Ability 23936 (Deploy Ram),ExtData[0].Val6,0,33325,23936 (Deploy Ram),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1919345,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
