RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9429,ExtData[0].Val9,1,1,1,Binary flag byte. Position confirmed from decompiled client ExtData schema.,Inferred,
9429,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9429,ExtData[1].Val2,1,1,3,AbilityOperation: 3=BuffGroupCounterSum.,Confirmed,
9429,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9429,ExtData[1].Val6,1,1,1190,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9429,ExtData[1].Val9,1,1,1,Binary flag byte. Position confirmed from decompiled client ExtData schema.,Inferred,
9430,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9430,ExtData[0].Val2,1,1,24,AbilityOperation: 24=MasteryPath.,Confirmed,
9430,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9430,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9430,ExtData[0].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9430,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9430,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9430,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9430,ExtData[1].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9430,ExtData[1].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9430,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9430,ExtData[1].Val6,1,1,1169,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9430,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9430,ExtData[2].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9430,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9430,ExtData[2].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9430,ExtData[2].Val6,1,1,1150,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9430,ExtData[2].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9431,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9431,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9431,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9431,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9431,ExtData[0].Val6,1,1,1183,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9431,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9431,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9431,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9431,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9431,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9432,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9432,ExtData[0].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9432,ExtData[0].Val3,1,1,2,AbilityCondition: 2=Unk2.,Confirmed,
9432,ExtData[0].Val4,1,1,12,AbilityLogicOperator: 12=Unk12.,Confirmed,
9432,ExtData[0].Val6,1,1,9433,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9433.
9432,ExtData[0].Val7,1,1,3,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9432,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9432,ExtData[2].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9432,ExtData[2].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9432,ExtData[2].Val6,1,1,9433,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9433.
9433,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9433,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9433,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9433,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9433,ExtData[0].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9433,ExtData[0].Val6,1,1,540,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9433,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9433,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9433,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9433,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9433,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9434,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9434,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9434,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9434,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9434,ExtData[0].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9434,ExtData[0].Val6,1,1,1054,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9434,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9434,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9434,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9434,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9434,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9435,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9435,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9435,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9435,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9435,ExtData[0].Val6,1,1,1179,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9435,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9435,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9435,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9435,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9435,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9436,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9436,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9436,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9436,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9436,ExtData[0].Val6,1,1,1180,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9436,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9436,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9436,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9436,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9436,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9437,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9437,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9437,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9437,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9437,ExtData[0].Val6,1,1,1184,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9437,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9437,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9437,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9437,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9437,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9438,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9438,ExtData[0].Val2,1,1,82,AbilityOperation: 82=LastAbilityResult.,Confirmed,
9438,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9438,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9438,ExtData[0].Val6,1,1,2,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9438,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9438,ExtData[1].Val2,1,1,82,AbilityOperation: 82=LastAbilityResult.,Confirmed,
9438,ExtData[1].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9438,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9438,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9438,ExtData[2].Val2,1,1,82,AbilityOperation: 82=LastAbilityResult.,Confirmed,
9438,ExtData[2].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9438,ExtData[2].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9438,ExtData[2].Val6,1,1,4,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9438,ExtData[3].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9438,ExtData[3].Val2,1,1,82,AbilityOperation: 82=LastAbilityResult.,Confirmed,
9438,ExtData[3].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9438,ExtData[3].Val6,1,1,6,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9439,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9439,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9439,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9439,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9439,ExtData[0].Val6,1,1,1132,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9439,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9439,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9439,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9439,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9439,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9440,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9440,ExtData[0].Val2,1,1,12,AbilityOperation: 12=AbilityType.,Confirmed,
9440,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9440,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9440,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9440,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9440,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9440,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9440,ExtData[1].Val6,1,1,9147,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9147.
9441,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9441,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9441,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9441,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9441,ExtData[0].Val6,1,1,1016,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9441,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9441,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9441,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9441,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9441,ExtData[1].Val6,1,1,1220,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9441,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9442,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9442,ExtData[0].Val2,1,1,35,AbilityOperation: 35=KeepDoor.,Confirmed,
9442,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9442,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9442,ExtData[0].Val5,1,1,1,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9442,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9442,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9442,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9442,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9442,ExtData[1].Val6,1,1,9204,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9204.
9442,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9443,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9443,ExtData[0].Val2,1,1,35,AbilityOperation: 35=KeepDoor.,Confirmed,
9443,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9443,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9443,ExtData[0].Val5,1,1,1,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9443,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9443,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9443,ExtData[1].Val2,1,1,21,AbilityOperation: 21=TargetBackSide.,Confirmed,
9443,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9443,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9444,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9444,ExtData[0].Val2,1,1,35,AbilityOperation: 35=KeepDoor.,Confirmed,
9444,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9444,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9444,ExtData[0].Val5,1,1,1,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9444,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9444,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9444,ExtData[1].Val2,1,1,21,AbilityOperation: 21=TargetBackSide.,Confirmed,
9444,ExtData[1].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9444,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9445,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9445,ExtData[0].Val2,1,1,75,AbilityOperation: 75=Finisher.,Confirmed,
9445,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9445,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9445,ExtData[0].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9445,ExtData[0].Val7,1,1,15,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9445,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9445,ExtData[1].Val2,1,1,19,AbilityOperation: 19=TargetRace.,Confirmed,
9445,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9445,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9445,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9445,ExtData[1].Val7,1,1,5,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9445,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9445,ExtData[2].Val2,1,1,19,AbilityOperation: 19=TargetRace.,Confirmed,
9445,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9445,ExtData[2].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9445,ExtData[2].Val7,1,1,3,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9446,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9446,ExtData[0].Val2,1,1,75,AbilityOperation: 75=Finisher.,Confirmed,
9446,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9446,ExtData[0].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9446,ExtData[0].Val7,1,1,16,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9447,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9447,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9447,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9447,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9447,ExtData[0].Val6,1,1,1002,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9447,ExtData[0].Val9,1,1,1,Binary flag byte. Position confirmed from decompiled client ExtData schema.,Inferred,
9447,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9447,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9447,ExtData[1].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9447,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9447,ExtData[1].Val6,1,1,1001,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9447,ExtData[1].Val9,1,1,1,Binary flag byte. Position confirmed from decompiled client ExtData schema.,Inferred,
9447,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9447,ExtData[2].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9447,ExtData[2].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9447,ExtData[2].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9447,ExtData[2].Val6,1,1,1214,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9448,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9448,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9448,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9448,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9448,ExtData[0].Val6,1,1,1234,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9448,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9448,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9448,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9448,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9448,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9449,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9449,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9449,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9449,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9449,ExtData[0].Val6,1,1,1235,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9449,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9449,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9449,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9449,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9449,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9450,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9450,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9450,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9450,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9450,ExtData[0].Val6,1,1,1236,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9450,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9450,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9450,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9450,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9450,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9451,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9451,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9451,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9451,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9451,ExtData[0].Val6,1,1,1234,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9451,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9451,ExtData[1].Val2,1,1,23,AbilityOperation: 23=RequirmentGroupCheck2.,Confirmed,
9451,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9451,ExtData[1].Val6,1,1,9448,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9448.
9451,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9452,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9452,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9452,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9452,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
